ticker,form_year,alpha,beta_mkt,beta_smb,beta_hml,r_squared,n_years_used,years_range,mkt_rf,smb,hml,actual_excess_return,expected_return,prediction_error
AAL,2016.0,0.2617653531074823,-2.6894309822231466,-1.6583260765516141,4.483279712772169,0.6158648833115641,12,2003-2016,2.480000000000001,-8.28,-1.5299999999999998,0.7897409057486295,0.2637826842814077,0.5259582214672218
AAL,2017.0,0.25429105040996464,-2.7327131312828215,-1.6987354956659237,4.432251815121859,0.6165934118734396,13,2003-2017,17.96,5.220000000000001,4.650000000000002,-0.2520790669234377,-0.11907851143902481,-0.13300055548441286
AAL,2018.0,0.25955533248169443,-2.6184676387147148,-1.3749525960644098,4.06141913494056,0.5896961007554455,14,2003-2018,14.0,6.08,-6.69,-0.15339407307053807,-0.4623361949066052,0.3089421218360672
AAL,2019.0,0.23380040959405726,-2.7270888115202117,-0.6650730977110899,4.2471767360417125,0.6013969819786913,15,2003-2019,8.079999999999998,-12.08,-11.370000000000001,-0.607539088902207,-0.3891115310612189,-0.2184275578409881
AAL,2020.0,0.18790297084478488,-2.160946710994076,0.017924241473342706,0.938005166509368,0.2584660688278513,16,2003-2020,8.790000000000003,-2.710000000000001,-32.08,0.6221981458251697,-0.3034420494117273,0.9256401952368971
AAL,2021.0,0.18568405198239774,-2.099626021173822,0.1463138716247978,0.9534665463461927,0.27738217068852544,17,2003-2021,38.699999999999996,17.81,13.41,-0.40317010703870715,-0.47295285381047025,0.0697827467717631
AAL,2022.0,0.14588090500676626,-1.995919797407908,0.6171365196359173,0.5599409841940703,0.2913586629092152,18,2003-2022,-15.35,-15.239999999999998,28.1,0.37957709121525923,0.5155464048749001,-0.13596931365964088
AAL,2023.0,0.14190457037995513,-2.039144290793364,0.6709923264471922,0.6218582236201721,0.3082143871623889,19,2003-2023,16.52,-0.5300000000000009,-14.980000000000002,-0.42286260082944305,-0.2916726876875805,-0.13118991314186257
AAL,2024.0,0.15285356229781374,-1.6530411806354912,-0.38387715256695043,0.774694459261775,0.26733893740625303,20,2003-2024,17.32,-13.89,4.389999999999999,0.4914116679397499,-0.04612354693511201,0.5375352148748619
CECO,2005.0,0.451493663285218,0.22253410812380436,-3.2324318711594957,8.497393563641522,1.0,3,2003-2005,5.81,-0.5800000000000001,13.14,1.5997285140824324,1.5997285140824324,0.0
CECO,2006.0,0.3613732791635309,19.125955354654938,-24.57723604384083,-0.11728112816458491,1.0,4,2003-2006,5.550000000000001,4.19,7.519999999999999,0.3842580702719718,0.38425807027197245,-6.661338147750939e-16
CECO,2007.0,0.22423645205892448,-3.2574171628236686,1.9148838625992006,9.886264346640267,0.8554412872230195,5,2003-2007,13.760000000000002,-2.93,-1.5399999999999991,-0.5184759512084317,-0.432338717658029,-0.0861372335504027
CECO,2008.0,0.3392889116738267,-4.172226679720058,2.0703668930306645,9.359652905263133,0.869887583295822,6,2003-2008,-15.749999999999996,-5.889999999999999,-13.569999999999999,-0.33019279575874527,-0.39563489551397735,0.06544209975523207
CECO,2009.0,0.2800364667199342,-2.6060780523705693,-0.0035931700534241884,9.063618910155743,0.8350340890688828,7,2003-2009,-25.159999999999997,8.780000000000001,-6.779999999999995,0.18010402785170807,0.3208968622571199,-0.14079283440541182
CECO,2010.0,0.255017548738049,-2.7508536997847877,-0.4086611843442842,8.803907699236415,0.8027434021166243,8,2003-2010,15.919999999999998,8.559999999999999,10.479999999999997,0.43671477757568894,0.7047497692324161,-0.2680349916567271
CECO,2011.0,0.2554874858557607,-0.46188935953360755,1.1544806264632985,4.837198214005898,0.5653706249597625,9,2003-2011,28.770000000000003,6.780000000000001,-9.59,0.18999683398240166,-0.2630116051310122,0.4530084391134138
CECO,2012.0,0.34954712412451555,-0.29772497334300424,-0.2122639751022244,4.721467236324124,0.48902305322613604,10,2003-2012,5.379999999999999,-4.930000000000001,-4.280000000000001,0.5831953168030715,0.14191533681652901,0.44127997998654245
CECO,2013.0,0.29241363536778225,-0.4819466041487118,0.5640780242991354,3.913111379340078,0.40586494874199786,11,2003-2013,20.31,0.6599999999999999,12.989999999999998,0.2846918117907783,0.7065663632018292,-0.4218745514110509
CECO,2014.0,0.26860064938399575,-0.8106726618728529,0.8831034806129683,4.09717594137428,0.40291081043685784,12,2003-2014,23.040000000000003,0.7799999999999998,1.0500000000000005,-0.25832498452433883,0.13173022262170153,-0.39005520714604036
CECO,2015.0,0.2692322601715237,-0.8075429922944932,0.8835012439594703,4.083290920844983,0.43643204165019966,13,2003-2015,7.630000000000001,1.14,-10.51,-0.2023778495016347,-0.21146523174021592,0.009087382238581215
CECO,2016.0,0.2646691243089283,-0.8044136520880105,0.9670875884237953,4.072348112798771,0.4396775531335354,14,2003-2016,2.480000000000001,-8.28,-1.5299999999999998,0.07378942067882004,0.10233788728983419,-0.02854846661101415
CECO,2017.0,0.23953629837775056,-0.9806789140647995,0.6584152479062988,3.963905520091847,0.37113339208398166,15,2003-2017,17.96,5.220000000000001,4.650000000000002,-0.33799771600342526,0.28209724803669234,-0.6200949640401177
CECO,2018.0,0.249116975519402,-0.7738634860823874,1.2326569020973102,3.349611498410642,0.300181802156369,16,2003-2018,14.0,6.08,-6.69,0.5395642268462678,-0.00836738212828772,0.5479316089745555
CECO,2019.0,0.25002245432797426,-0.7688563121732004,1.2028734619524193,3.339940693947443,0.3431377471778331,17,2003-2019,8.079999999999998,-12.08,-11.370000000000001,-0.32620509497227557,-0.3371595068012969,0.010954411829021349
CECO,2020.0,0.23359010525887136,-0.425187239884642,1.473984282807216,1.7839447889914348,0.22750194111018607,18,2003-2020,8.790000000000003,-2.710000000000001,-32.08,0.08589412804806769,-0.4160183154995165,0.5019124435475842
CECO,2021.0,0.2500346502450358,-0.796212465560011,0.6203878967898833,1.7443740503199958,0.17094017640875858,19,2003-2021,38.699999999999996,17.81,13.41,-0.1658047967831068,0.2863120706395012,-0.45211686742260804
CECO,2022.0,0.29162022621421857,-0.9448457493042485,0.13489442473279634,2.1724148468617845,0.31508984496508374,20,2003-2022,-15.35,-15.239999999999998,28.1,1.1988613096933411,1.026544710371304,0.17231659932203724
CECO,2023.0,0.31986503429011676,-0.5931681247026496,-0.2592258787046224,1.6360527051608156,0.16636170577169385,21,2003-2023,16.52,-0.5300000000000009,-14.980000000000002,1.105022036670842,-0.021833137986716628,1.1268551746575588
CECO,2024.0,0.31781418891812596,-0.7452521599682825,0.16551931070543602,1.5850131718594245,0.16193798342045496,22,2003-2024,17.32,-13.89,4.389999999999999,0.0008531169467717523,0.2353279607992631,-0.23447484385249134
ARXX,2005.0,0.9194510749557521,-4.314202793438374,-2.7880729201317966,-2.5586946735114258,1.0,3,2003-2005,5.81,-0.5800000000000001,13.14,0.34875423549434553,0.3487542354943456,-5.551115123125783e-17
ARXX,2006.0,0.8874157636412021,2.405442161969589,-10.375562180016392,-5.620973960436714,1.0,4,2003-2006,5.550000000000001,4.19,7.519999999999999,0.16348450646298646,0.16348450646298668,-2.220446049250313e-16
ARXX,2007.0,0.8350286122433634,-6.145150334770255,-0.25540171188978167,-1.7995551456057828,0.9387303686247753,5,2003-2007,13.760000000000002,-2.93,-1.5399999999999991,-0.008252632537936667,0.0246523455796758,-0.03290497811761246
AVX,2005.0,0.4055742665634099,-1.8909208698178013,-1.5840353366789532,-0.22449480116096054,1.0,3,2003-2005,5.81,-0.5800000000000001,13.14,0.27540055210718345,0.27540055210718334,1.1102230246251565e-16
AVX,2006.0,0.37501027920794056,4.520102935561868,-8.823044925873743,-3.1461291341474054,1.0,4,2003-2006,5.550000000000001,4.19,7.519999999999999,0.019601498849629334,0.019601498849629473,-1.3877787807814457e-16
AVX,2007.0,0.3214901179334992,-4.215418603722118,1.5159906186264882,0.7579379091959075,0.8298934377684513,5,2003-2007,13.760000000000002,-2.93,-1.5399999999999991,-0.3482588856437638,-0.3146422508660374,-0.03361663477772636
AVX,2008.0,0.05203354479514956,-2.072905194427557,1.151844343949198,1.9912788985488286,0.42984679137127635,6,2003-2008,-15.749999999999996,-5.889999999999999,-13.569999999999999,-0.11281157490463928,0.04045593452580598,-0.15326750943044526
AVX,2009.0,0.03387958723106001,-1.593063463979406,0.5164176876459388,1.9005790364774917,0.5177890863113234,7,2003-2009,-25.159999999999997,8.780000000000001,-6.779999999999995,0.30804000072943805,0.3511765690704181,-0.043136568340980064
AVX,2010.0,0.045808485980864413,-1.524035137466963,0.7095521522442323,2.0244080822215578,0.49116135920170445,8,2003-2010,15.919999999999998,8.559999999999999,10.479999999999997,0.20387550737363175,0.07607772334504942,0.12779778402858233
AVX,2011.0,0.045883717548480904,-1.1575980780284485,0.9597933109050409,1.3893831786639812,0.5547652007283881,9,2003-2011,28.770000000000003,6.780000000000001,-9.59,-0.28280363041956547,-0.35532510985481774,0.07252147943525228
AVX,2012.0,0.08453346060026966,-1.0901418187730987,0.39818868813376285,1.3418285353242703,0.48124332646307577,10,2003-2012,5.379999999999999,-4.930000000000001,-4.280000000000001,0.13014780259366165,-0.05117713288659633,0.181324935480258
AVX,2013.0,0.09582746320615101,-1.0537253557904476,0.24472337811870215,1.5016222632047762,0.4769769668744519,11,2003-2013,20.31,0.6599999999999999,12.989999999999998,0.16188683703747234,0.07849174973099497,0.08339508730647736
AVX,2014.0,0.10431677216170274,-0.9365347998618117,0.13099107822242195,1.4360034056645845,0.43533868907481543,12,2003-2014,23.040000000000003,0.7799999999999998,1.0500000000000005,0.04369326522121065,-0.09536107955684567,0.1390543447780563
AVX,2015.0,0.11303624885361113,-0.8933292665163691,0.13648225775456546,1.2443187237962827,0.4011104865521883,13,2003-2015,7.630000000000001,1.14,-10.51,0.04110582906821536,-0.0843467743141751,0.12545260338239045
AVX,2016.0,0.1329460456917458,-0.9069831505173267,-0.2282202597331544,1.2920641978736045,0.3981970030654908,14,2003-2016,2.480000000000001,-8.28,-1.5299999999999998,0.23414310312925404,0.10958091883735514,0.1245621842918989
AVX,2017.0,0.13128241446426728,-0.9186507757556208,-0.2486523809020985,1.2848859965798076,0.40196435567514244,15,2003-2017,17.96,5.220000000000001,4.650000000000002,-0.02798601366525687,0.013060279696429297,-0.041046293361686165
AVX,2018.0,0.13363939900166025,-0.8677712023557778,-0.10738066496346155,1.1337608214895254,0.36653151911312387,16,2003-2018,14.0,6.08,-6.69,0.06457315323846763,-0.07022591271557638,0.134799065954044
AVX,2019.0,0.153586096638337,-0.7574686938539179,-0.7634769419010896,0.9207236849993419,0.2972365513871372,17,2003-2019,8.079999999999998,-12.08,-11.370000000000001,0.32123794619909113,0.07992435777216687,0.24131358842692424
PNW,2005.0,0.03640243622167542,0.3818068619507879,0.8112181628588964,-1.172166941008018,1.0,3,2003-2005,5.81,-0.5800000000000001,13.14,-0.10014238649201897,-0.10014238649201901,4.163336342344337e-17
PNW,2006.0,0.034737621822709085,0.7310140717031984,0.416910729794554,-1.331307790318687,1.0,4,2003-2006,5.550000000000001,4.19,7.519999999999999,-0.00733688345133679,-0.007336883451336831,4.163336342344337e-17
PNW,2007.0,0.023117882647180638,-1.165551249320328,2.661614286227654,-0.4836974751178983,0.9700746814976406,5,2003-2007,13.760000000000002,-2.93,-1.5399999999999991,-0.21509681983462728,-0.20779832672895115,-0.007298493105676124
PNW,2008.0,0.0010452551093839552,-0.9900465291077216,2.631785119335885,-0.38266792527979776,0.960568099405023,6,2003-2008,-15.749999999999996,-5.889999999999999,-13.569999999999999,0.04133851681202365,0.05389347737543505,-0.012554960563411405
PNW,2009.0,-0.01663263217174888,-0.5227881919820688,2.013021923162275,-0.4709892696726605,0.9187198411950774,7,2003-2009,-25.159999999999997,8.780000000000001,-6.779999999999995,0.2815719214336401,0.3235772742683937,-0.042005352834753595
PNW,2010.0,0.0010062927337182725,-0.4207179595791815,2.2986043888331134,-0.2878867650067525,0.7071288898092967,8,2003-2010,15.919999999999998,8.559999999999999,10.479999999999997,0.28958896190276223,0.1006179962801194,0.18897096562264282
PNW,2011.0,0.0010507359049423265,-0.2042446692912953,2.4464347612953374,-0.6630287621030417,0.7034175396880726,9,2003-2011,28.770000000000003,6.780000000000001,-9.59,0.21458446186388813,0.17174227965134226,0.042842182212545876
PNW,2012.0,0.03407681452609538,-0.1466035170934432,1.966545453860763,-0.7036640488016812,0.5625471318446831,10,2003-2012,5.379999999999999,-4.930000000000001,-4.280000000000001,0.11429723812874014,-0.04064432428015552,0.15494156240889567
PNW,2013.0,0.04887442040661777,-0.09889001059050538,1.765472437218064,-0.49429942495045176,0.48876481017579676,11,2003-2013,20.31,0.6599999999999999,12.989999999999998,0.08549822930424553,-0.023767517959738332,0.10926574726398386
PNW,2014.0,0.04825170966102986,-0.1074862130423495,1.7738149684696258,-0.48948612767061217,0.4964833658147272,12,2003-2014,23.040000000000003,0.7799999999999998,1.0500000000000005,0.021983075887406694,0.03218303858959418,-0.010199962702187489
PNW,2015.0,0.0685101691011783,-0.007104323647441662,1.7865729402793058,-0.9348381241419568,0.40894018530280873,13,2003-2015,7.630000000000001,1.14,-10.51,0.4780577439184707,0.18658652757338223,0.2914712163450885
PNW,2016.0,0.08532355819904236,-0.018634730826960762,1.4785896202412645,-0.8945181128505105,0.37035953343828154,14,2003-2016,2.480000000000001,-8.28,-1.5299999999999998,0.08131037075736317,-0.023879676554830156,0.10519004731219332
PNW,2017.0,0.07981698878189682,-0.05725422007836449,1.4109599125885401,-0.9182777436278503,0.34973215474006825,15,2003-2017,17.96,5.220000000000001,4.650000000000002,-0.035375675514408726,0.1004863232142493,-0.13586199872865803
PNW,2018.0,0.0793323396473366,-0.06771620691952664,1.3819112642918345,-0.8872030020859382,0.3582228258889094,16,2003-2018,14.0,6.08,-6.69,0.18550843078571524,0.21322615638709566,-0.027717725601380416
PNW,2019.0,0.06787910951654638,-0.131051002327079,1.758636363583671,-0.7648788261712158,0.4160730420600933,17,2003-2019,8.079999999999998,-12.08,-11.370000000000001,-0.20674664428006728,-0.0681863616567218,-0.13856028262334547
PNW,2020.0,0.06935244419079191,-0.16186458585912347,1.7343283981644377,-0.6253672621145485,0.41443877362468806,18,2003-2020,8.790000000000003,-2.710000000000001,-32.08,0.1637402822187168,0.20874206518986582,-0.04500178297114901
PNW,2021.0,0.07600300227488692,-0.3119158530784076,1.3891140823923651,-0.6413705930784867,0.3381829160701557,19,2003-2021,38.699999999999996,17.81,13.41,-0.06616163250605325,0.11668498867579835,-0.1828466211818516
PNW,2022.0,0.1146198740730544,-0.4499385287182816,0.9382789374572736,-0.2438867016280198,0.2214954447201014,20,2003-2022,-15.35,-15.239999999999998,28.1,0.1321748556351212,-0.027840434994651442,0.16001529062977266
PNW,2023.0,0.1114861811482928,-0.4889563078814336,0.9820056288572644,-0.1843786233985002,0.2222455436829026,21,2003-2023,16.52,-0.5300000000000009,-14.980000000000002,-0.071895960465948,0.053125887038431796,-0.12502184750437978
PNW,2024.0,0.11276708314087423,-0.393968774217459,0.7167213871074264,-0.15250072524047426,0.16932350819803188,22,2003-2024,17.32,-13.89,4.389999999999999,0.08473089082323738,-0.061715691060867994,0.14644658188410536
PRG,2005.0,0.7039005675152132,-1.6982675040702297,0.26898208951318314,-4.393019748191777,1.0,3,2003-2005,5.81,-0.5800000000000001,13.14,0.026428334497156827,0.02642833449715687,-4.163336342344337e-17
PRG,2006.0,0.6636306440501483,6.748648631993012,-9.268855978842696,-8.242451748470874,1.0,4,2003-2006,5.550000000000001,4.19,7.519999999999999,0.029983206127241632,0.029983206127241924,-2.914335439641036e-16
PRG,2007.0,0.5906527096798577,-5.16275638629805,4.829036094942285,-2.9190233117486017,0.8536659903439139,5,2003-2007,13.760000000000002,-2.93,-1.5399999999999991,-0.2621186556603928,-0.21628036765563463,-0.04583828800475814
PRG,2008.0,0.19092614596067925,-1.9844352459194976,4.288841668164815,-1.0894180813913903,0.4208261865887686,6,2003-2008,-15.749999999999996,-5.889999999999999,-13.569999999999999,0.17133058129858045,0.39869595658290424,-0.2273653752843238
PRG,2009.0,0.09108640447144198,0.6545085851742471,0.7942409522206229,-1.5882322242769202,0.08589925086547745,7,2003-2009,-25.159999999999997,8.780000000000001,-6.779999999999995,-0.13340588828369856,0.10382854485254721,-0.23723443313624576
PRG,2010.0,0.15687488927554183,1.0352033253228898,1.8593873715060711,-0.9053087235327175,0.12378207011327214,8,2003-2010,15.919999999999998,8.559999999999999,10.479999999999997,1.0907777581724165,0.3859664634416368,0.7048112947307796
PRG,2011.0,0.1566797157656243,0.08455442459748616,1.2101858885510888,0.742138528187077,0.07404526629799302,9,2003-2011,28.770000000000003,6.780000000000001,-9.59,0.0037428231157404118,0.1918855421129442,-0.18814271899720378
PRG,2012.0,0.1446835253037835,0.06361720561556089,1.3844979405092885,0.7568986407726535,0.09510411478669167,10,2003-2012,5.379999999999999,-4.930000000000001,-4.280000000000001,-0.008824903195711107,0.047455120673723164,-0.05628002386943427
PRG,2013.0,0.14567493010677965,0.06681389837091081,1.3710265211417207,0.7709255783286002,0.09867477468521313,11,2003-2013,20.31,0.6599999999999999,12.989999999999998,0.27575738869975297,0.2684368405303321,0.0073205481694208485
PRG,2014.0,0.13778607910895851,-0.042087643428699834,1.4767144130795602,0.8319031434628361,0.10175410157916565,12,2003-2014,23.040000000000003,0.7799999999999998,1.0500000000000005,0.019123560155172505,0.1483424414913664,-0.1292188813361939
PRG,2015.0,0.11245098451535157,-0.16762456645182364,1.4607593784148671,1.3888573872634489,0.15473824122374913,13,2003-2015,7.630000000000001,1.14,-10.51,-0.39416698835652775,-0.029655024392381574,-0.3645119639641462
PRG,2016.0,0.20571786452503774,-0.23158579976507887,-0.2476792467652218,1.6125197097862893,0.09232846099783898,14,2003-2016,2.480000000000001,-8.28,-1.5299999999999998,0.7793188550242882,0.19581082676329392,0.5835080282609943
PRG,2017.0,0.20143516754820534,-0.26162184531983435,-0.3002777927140954,1.5940408182673844,0.08919409133743783,15,2003-2017,17.96,5.220000000000001,4.650000000000002,0.10723053433466875,0.21289628139852074,-0.10566574706385198
PRG,2018.0,0.2065665257315066,-0.15085263526089182,0.007282890926431529,1.2650283060512033,0.06326746094003821,16,2003-2018,14.0,6.08,-6.69,0.3947287304672117,0.10125956288848328,0.29346916757872843
PRG,2019.0,0.1894371965847741,-0.24557548153116732,0.5707089419107172,1.4479750422922832,0.10907327004805623,17,2003-2019,8.079999999999998,-12.08,-11.370000000000001,-0.2712109895328508,-0.06398170481439146,-0.2072292847184593
PRG,2020.0,0.18048422374391754,-0.05833141450808265,0.7184204958564139,0.6002089061803962,0.054763931477600725,18,2003-2020,8.790000000000003,-2.710000000000001,-32.08,0.23680179347245509,-0.03665932013172288,0.27346111360417796
PRG,2021.0,0.20335700829320535,-0.5743919109440498,-0.4688501915266512,0.5451698047124318,0.045195995479758166,19,2003-2021,38.699999999999996,17.81,13.41,-0.6581788005200401,-0.029327609541101377,-0.6288511909789387
