ticker,form_year,expected_return,Mkt-RF,SMB,HML,counter
CECO,2019.0,-0.32620509497227557,8.079999999999998,-12.08,-11.370000000000001,18
CECO,2020.0,0.08589412804806769,8.790000000000003,-2.710000000000001,-32.08,19
CECO,2021.0,-0.1658047967831068,38.699999999999996,17.81,13.41,20
CECO,2022.0,1.1988613096933411,-15.35,-15.239999999999998,28.1,21
CECO,2023.0,1.105022036670842,16.52,-0.5300000000000009,-14.980000000000002,22
CECO,2024.0,0.0008531169467717523,17.32,-13.89,4.389999999999999,23
ARXX,2003.0,0.8361261060905164,2.3000000000000016,3.329999999999999,-4.250000000000001,2
ARXX,2004.0,-0.43143868756977305,18.590000000000003,13.179999999999998,7.089999999999999,3
ARXX,2005.0,0.34875423549434553,5.81,-0.5800000000000001,13.14,4
ARXX,2006.0,0.16348450646298646,5.550000000000001,4.19,7.519999999999999,5
ARXX,2007.0,-0.008252632537936667,13.760000000000002,-2.93,-1.5399999999999991,6
AVX,2003.0,0.3188757388955323,2.3000000000000016,3.329999999999999,-4.250000000000001,2
AVX,2004.0,-0.17064046191231766,18.590000000000003,13.179999999999998,7.089999999999999,3
AVX,2005.0,0.27540055210718345,5.81,-0.5800000000000001,13.14,4
AVX,2006.0,0.019601498849629334,5.550000000000001,4.19,7.519999999999999,5
AVX,2007.0,-0.3482588856437638,13.760000000000002,-2.93,-1.5399999999999991,6
AVX,2008.0,-0.11281157490463928,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
AVX,2009.0,0.30804000072943805,-25.159999999999997,8.780000000000001,-6.779999999999995,8
AVX,2010.0,0.20387550737363175,15.919999999999998,8.559999999999999,10.479999999999997,9
AVX,2011.0,-0.28280363041956547,28.770000000000003,6.780000000000001,-9.59,10
AVX,2012.0,0.13014780259366165,5.379999999999999,-4.930000000000001,-4.280000000000001,11
AVX,2013.0,0.16188683703747234,20.31,0.6599999999999999,12.989999999999998,12
AVX,2014.0,0.04369326522121065,23.040000000000003,0.7799999999999998,1.0500000000000005,13
AVX,2015.0,0.04110582906821536,7.630000000000001,1.14,-10.51,14
AVX,2016.0,0.23414310312925404,2.480000000000001,-8.28,-1.5299999999999998,15
AVX,2017.0,-0.02798601366525687,17.96,5.220000000000001,4.650000000000002,16
AVX,2018.0,0.06457315323846763,14.0,6.08,-6.69,17
AVX,2019.0,0.32123794619909113,8.079999999999998,-12.08,-11.370000000000001,18
PNW,2003.0,0.1220146538625855,2.3000000000000016,3.329999999999999,-4.250000000000001,2
PNW,2004.0,0.13119224960566098,18.590000000000003,13.179999999999998,7.089999999999999,3
PNW,2005.0,-0.10014238649201897,5.81,-0.5800000000000001,13.14,4
PNW,2006.0,-0.00733688345133679,5.550000000000001,4.19,7.519999999999999,5
PNW,2007.0,-0.21509681983462728,13.760000000000002,-2.93,-1.5399999999999991,6
PNW,2008.0,0.04133851681202365,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
PNW,2009.0,0.2815719214336401,-25.159999999999997,8.780000000000001,-6.779999999999995,8
PNW,2010.0,0.28958896190276223,15.919999999999998,8.559999999999999,10.479999999999997,9
PNW,2011.0,0.21458446186388813,28.770000000000003,6.780000000000001,-9.59,10
PNW,2012.0,0.11429723812874014,5.379999999999999,-4.930000000000001,-4.280000000000001,11
PNW,2013.0,0.08549822930424553,20.31,0.6599999999999999,12.989999999999998,12
PNW,2014.0,0.021983075887406694,23.040000000000003,0.7799999999999998,1.0500000000000005,13
PNW,2015.0,0.4780577439184707,7.630000000000001,1.14,-10.51,14
PNW,2016.0,0.08131037075736317,2.480000000000001,-8.28,-1.5299999999999998,15
PNW,2017.0,-0.035375675514408726,17.96,5.220000000000001,4.650000000000002,16
PNW,2018.0,0.18550843078571524,14.0,6.08,-6.69,17
PNW,2019.0,-0.20674664428006728,8.079999999999998,-12.08,-11.370000000000001,18
PNW,2020.0,0.1637402822187168,8.790000000000003,-2.710000000000001,-32.08,19
PNW,2021.0,-0.06616163250605325,38.699999999999996,17.81,13.41,20
PNW,2022.0,0.1321748556351212,-15.35,-15.239999999999998,28.1,21
PNW,2023.0,-0.071895960465948,16.52,-0.5300000000000009,-14.980000000000002,22
PNW,2024.0,0.08473089082323738,17.32,-13.89,4.389999999999999,23
PRG,2003.0,0.8605008578005374,2.3000000000000016,3.329999999999999,-4.250000000000001,2
AAN,2003.0,0.9210242575106372,2.3000000000000016,3.329999999999999,-4.250000000000001,2
PRG,2004.0,0.11217937775959794,18.590000000000003,13.179999999999998,7.089999999999999,3
AAN,2004.0,0.1096082653294079,18.590000000000003,13.179999999999998,7.089999999999999,3
PRG,2005.0,0.026428334497156827,5.81,-0.5800000000000001,13.14,4
AAN,2005.0,0.041946062570336576,5.81,-0.5800000000000001,13.14,4
PRG,2006.0,0.029983206127241632,5.550000000000001,4.19,7.519999999999999,5
AAN,2006.0,0.03800221675772168,5.550000000000001,4.19,7.519999999999999,5
PRG,2007.0,-0.2621186556603928,13.760000000000002,-2.93,-1.5399999999999991,6
AAN,2007.0,-0.26463942327375317,13.760000000000002,-2.93,-1.5399999999999991,6
PRG,2008.0,0.17133058129858045,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
AAN,2008.0,0.3327307166475326,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
PRG,2009.0,-0.13340588828369856,-25.159999999999997,8.780000000000001,-6.779999999999995,8
AAN,2009.0,-0.1399023871952195,-25.159999999999997,8.780000000000001,-6.779999999999995,8
PRG,2010.0,1.0907777581724165,15.919999999999998,8.559999999999999,10.479999999999997,9
AAN,2010.0,0.2046377560631534,15.919999999999998,8.559999999999999,10.479999999999997,9
PRG,2011.0,0.0037428231157404118,28.770000000000003,6.780000000000001,-9.59,10
PRG,2012.0,-0.008824903195711107,5.379999999999999,-4.930000000000001,-4.280000000000001,11
PRG,2013.0,0.27575738869975297,20.31,0.6599999999999999,12.989999999999998,12
PRG,2014.0,0.019123560155172505,23.040000000000003,0.7799999999999998,1.0500000000000005,13
PRG,2015.0,-0.39416698835652775,7.630000000000001,1.14,-10.51,14
PRG,2016.0,0.7793188550242882,2.480000000000001,-8.28,-1.5299999999999998,15
PRG,2017.0,0.10723053433466875,17.96,5.220000000000001,4.650000000000002,16
PRG,2018.0,0.3947287304672117,14.0,6.08,-6.69,17
PRG,2019.0,-0.2712109895328508,8.079999999999998,-12.08,-11.370000000000001,18
PRG,2020.0,0.23680179347245509,8.790000000000003,-2.710000000000001,-32.08,19
PRG,2021.0,-0.6581788005200401,38.699999999999996,17.81,13.41,20
PRG,2022.0,0.9114171675684526,-15.35,-15.239999999999998,28.1,21
PRG,2023.0,0.032493349166151785,16.52,-0.5300000000000009,-14.980000000000002,22
PRG,2024.0,0.17772959439865854,17.32,-13.89,4.389999999999999,23
ABT,2003.0,0.005700502592660906,2.3000000000000016,3.329999999999999,-4.250000000000001,2
ABT,2004.0,0.2119411642593979,18.590000000000003,13.179999999999998,7.089999999999999,3
ABT,2005.0,-0.12774983191782477,5.81,-0.5800000000000001,13.14,4
ABT,2006.0,0.2065359492628284,5.550000000000001,4.19,7.519999999999999,5
ABT,2007.0,-0.01743958839083344,13.760000000000002,-2.93,-1.5399999999999991,6
ABT,2008.0,-0.09186023901421812,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
ABT,2009.0,0.02685352508569116,-25.159999999999997,8.780000000000001,-6.779999999999995,8
ABT,2010.0,0.16556693017982912,15.919999999999998,8.559999999999999,10.479999999999997,9
ABT,2011.0,0.26888116206208285,28.770000000000003,6.780000000000001,-9.59,10
ABT,2012.0,0.16013802984309136,5.379999999999999,-4.930000000000001,-4.280000000000001,11
ABT,2013.0,0.195422687258663,20.31,0.6599999999999999,12.989999999999998,12
ABT,2014.0,0.22516003757812178,23.040000000000003,0.7799999999999998,1.0500000000000005,13
ABT,2015.0,-0.1809573573888284,7.630000000000001,1.14,-10.51,14
ABT,2016.0,0.2635939911481677,2.480000000000001,-8.28,-1.5299999999999998,15
ABT,2017.0,0.26667755277393934,17.96,5.220000000000001,4.650000000000002,16
ABT,2018.0,0.3798166879254196,14.0,6.08,-6.69,17
ABT,2019.0,0.09077448383043457,8.079999999999998,-12.08,-11.370000000000001,18
ABT,2020.0,0.2857111330357952,8.790000000000003,-2.710000000000001,-32.08,19
ABT,2021.0,-0.04962181739182583,38.699999999999996,17.81,13.41,20
ABT,2023.0,-0.08205402234226847,16.52,-0.5300000000000009,-14.980000000000002,22
ABT,2024.0,0.05251718020847372,17.32,-13.89,4.389999999999999,23
SERV,2003.0,0.1666696763187067,2.3000000000000016,3.329999999999999,-4.250000000000001,2
SERV,2004.0,0.19742642669111665,18.590000000000003,13.179999999999998,7.089999999999999,3
SERV,2005.0,-0.10890028165343779,5.81,-0.5800000000000001,13.14,4
SERV,2006.0,0.24250289575598785,5.550000000000001,4.19,7.519999999999999,5
SERV,2007.0,0.12151757011196926,13.760000000000002,-2.93,-1.5399999999999991,6
SERV,2008.0,-0.5966529265629051,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
SERV,2009.0,0.047961817326107124,-25.159999999999997,8.780000000000001,-6.779999999999995,8
SERV,2010.0,0.5753163481718745,15.919999999999998,8.559999999999999,10.479999999999997,9
SERV,2011.0,0.029212124058,28.770000000000003,6.780000000000001,-9.59,10
ACET,2003.0,0.42991007366104095,2.3000000000000016,3.329999999999999,-4.250000000000001,2
ACET,2004.0,-0.37324038773079404,18.590000000000003,13.179999999999998,7.089999999999999,3
ACET,2005.0,-0.09471157763459928,5.81,-0.5800000000000001,13.14,4
ACET,2006.0,0.31214192996497103,5.550000000000001,4.19,7.519999999999999,5
ACET,2007.0,-0.17828218220421785,13.760000000000002,-2.93,-1.5399999999999991,6
ACET,2008.0,-0.11093629926807809,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
ACET,2009.0,-0.10976493272137641,-25.159999999999997,8.780000000000001,-6.779999999999995,8
ACET,2010.0,0.2007874689631613,15.919999999999998,8.559999999999999,10.479999999999997,9
ACET,2011.0,0.38017885334361784,28.770000000000003,6.780000000000001,-9.59,10
ACET,2012.0,0.573545648301693,5.379999999999999,-4.930000000000001,-4.280000000000001,11
ACET,2013.0,0.31862555083633987,20.31,0.6599999999999999,12.989999999999998,12
ACET,2014.0,0.3728174056918384,23.040000000000003,0.7799999999999998,1.0500000000000005,13
ACET,2015.0,-0.10359714139457794,7.630000000000001,1.14,-10.51,14
ACET,2016.0,-0.28777389772274553,2.480000000000001,-8.28,-1.5299999999999998,15
ACET,2017.0,-0.7907801148149638,17.96,5.220000000000001,4.650000000000002,16
ACET,2018.0,-0.9893439067641889,14.0,6.08,-6.69,17
ACU,2003.0,0.8661665988773871,2.3000000000000016,3.329999999999999,-4.250000000000001,2
ACU,2004.0,1.5131225821000134,18.590000000000003,13.179999999999998,7.089999999999999,3
ACU,2005.0,-0.2578718747436989,5.81,-0.5800000000000001,13.14,4
ACU,2006.0,-0.017086754728807912,5.550000000000001,4.19,7.519999999999999,5
ACU,2007.0,-0.09511853277254995,13.760000000000002,-2.93,-1.5399999999999991,6
ACU,2008.0,-0.4179091536368303,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
ACU,2009.0,0.36005325907368496,-25.159999999999997,8.780000000000001,-6.779999999999995,8
ACU,2010.0,-0.08377089346830785,15.919999999999998,8.559999999999999,10.479999999999997,9
ACU,2011.0,0.10392018282064779,28.770000000000003,6.780000000000001,-9.59,10
ACU,2012.0,0.29202991283206536,5.379999999999999,-4.930000000000001,-4.280000000000001,11
ACU,2013.0,0.3291097669618176,20.31,0.6599999999999999,12.989999999999998,12
ACU,2014.0,0.10244740979613998,23.040000000000003,0.7799999999999998,1.0500000000000005,13
ACU,2015.0,0.03455808942874017,7.630000000000001,1.14,-10.51,14
ACU,2016.0,0.5783829897523816,2.480000000000001,-8.28,-1.5299999999999998,15
ACU,2017.0,-0.26968461628354934,17.96,5.220000000000001,4.650000000000002,16
ACU,2018.0,0.08703196211751346,14.0,6.08,-6.69,17
ACU,2019.0,0.027230424958742415,8.079999999999998,-12.08,-11.370000000000001,18
ACU,2020.0,0.973987069562209,8.790000000000003,-2.710000000000001,-32.08,19
ACU,2021.0,-0.2764828666961675,38.699999999999996,17.81,13.41,20
ACU,2022.0,-0.22891478362281217,-15.35,-15.239999999999998,28.1,21
ACU,2023.0,0.366584576824229,16.52,-0.5300000000000009,-14.980000000000002,22
ACU,2024.0,0.025032995327007465,17.32,-13.89,4.389999999999999,23
APII,2003.0,0.2686778233029443,2.3000000000000016,3.329999999999999,-4.250000000000001,2
APII,2004.0,0.10392060568072814,18.590000000000003,13.179999999999998,7.089999999999999,3
APII,2005.0,-0.3671995232709488,5.81,-0.5800000000000001,13.14,4
APII,2006.0,-0.21163566033986472,5.550000000000001,4.19,7.519999999999999,5
APII,2007.0,-0.683459778708883,13.760000000000002,-2.93,-1.5399999999999991,6
ATVI,2003.0,0.8215538951729934,2.3000000000000016,3.329999999999999,-4.250000000000001,2
ATVI,2004.0,0.36565275364656924,18.590000000000003,13.179999999999998,7.089999999999999,3
ATVI,2005.0,-0.12204755799717197,5.81,-0.5800000000000001,13.14,4
ATVI,2006.0,0.5898557967872798,5.550000000000001,4.19,7.519999999999999,5
ATVI,2007.0,0.7933135913256337,13.760000000000002,-2.93,-1.5399999999999991,6
ATVI,2008.0,-0.26449912037769824,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
ATVI,2009.0,-0.1585173042401651,-25.159999999999997,8.780000000000001,-6.779999999999995,8
BKTI,2006.0,-0.21472932595703406,5.550000000000001,4.19,7.519999999999999,5
BKTI,2007.0,-0.7068413438396226,13.760000000000002,-2.93,-1.5399999999999991,6
BKTI,2008.0,-0.13257841132875878,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
BKTI,2009.0,0.6556860865095413,-25.159999999999997,8.780000000000001,-6.779999999999995,8
BKTI,2010.0,-0.3603459795300324,15.919999999999998,8.559999999999999,10.479999999999997,9
BKTI,2011.0,0.17965503965116417,28.770000000000003,6.780000000000001,-9.59,10
BKTI,2012.0,0.8287663868111985,5.379999999999999,-4.930000000000001,-4.280000000000001,11
BKTI,2013.0,0.28666636902739867,20.31,0.6599999999999999,12.989999999999998,12
BKTI,2014.0,0.2772033913210105,23.040000000000003,0.7799999999999998,1.0500000000000005,13
BKTI,2015.0,0.04850406517807715,7.630000000000001,1.14,-10.51,14
BKTI,2016.0,-0.22328410272459515,2.480000000000001,-8.28,-1.5299999999999998,15
BKTI,2017.0,-0.004563484883598768,17.96,5.220000000000001,4.650000000000002,16
BKTI,2018.0,0.1629396933943647,14.0,6.08,-6.69,17
BKTI,2019.0,-0.20512676261712345,8.079999999999998,-12.08,-11.370000000000001,18
BKTI,2020.0,-0.04883652577327116,8.790000000000003,-2.710000000000001,-32.08,19
BKTI,2021.0,-0.12664654599127634,38.699999999999996,17.81,13.41,20
BKTI,2022.0,0.24260525100600439,-15.35,-15.239999999999998,28.1,21
BKTI,2023.0,-0.28146532109110345,16.52,-0.5300000000000009,-14.980000000000002,22
BKTI,2024.0,1.6319220117983757,17.32,-13.89,4.389999999999999,23
AE,2003.0,0.6717756623198002,2.3000000000000016,3.329999999999999,-4.250000000000001,2
AE,2004.0,0.34396206631515874,18.590000000000003,13.179999999999998,7.089999999999999,3
AE,2005.0,0.6331349687024549,5.81,-0.5800000000000001,13.14,4
AE,2006.0,-0.1257033266420945,5.550000000000001,4.19,7.519999999999999,5
AE,2007.0,0.12402433254839562,13.760000000000002,-2.93,-1.5399999999999991,6
AE,2008.0,-0.48316288519120015,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
AE,2009.0,0.07404179386670645,-25.159999999999997,8.780000000000001,-6.779999999999995,8
AE,2010.0,0.439715053009868,15.919999999999998,8.559999999999999,10.479999999999997,9
AE,2011.0,0.689694848593655,28.770000000000003,6.780000000000001,-9.59,10
AE,2012.0,0.6779462872200068,5.379999999999999,-4.930000000000001,-4.280000000000001,11
AE,2013.0,0.15093738252874828,20.31,0.6599999999999999,12.989999999999998,12
AE,2014.0,-0.4196647659291189,23.040000000000003,0.7799999999999998,1.0500000000000005,13
AE,2015.0,-0.11888071305887878,7.630000000000001,1.14,-10.51,14
AE,2016.0,0.08727223527465361,2.480000000000001,-8.28,-1.5299999999999998,15
AE,2017.0,0.05547747124015862,17.96,5.220000000000001,4.650000000000002,16
AE,2018.0,-0.20621793975413824,14.0,6.08,-6.69,17
AE,2019.0,-0.20619143977672932,8.079999999999998,-12.08,-11.370000000000001,18
AE,2020.0,0.07496806745151173,8.790000000000003,-2.710000000000001,-32.08,19
AE,2021.0,0.19704786895637505,38.699999999999996,17.81,13.41,20
AE,2022.0,0.08681173692054618,-15.35,-15.239999999999998,28.1,21
AE,2023.0,-0.23158772719086557,16.52,-0.5300000000000009,-14.980000000000002,22
AE,2024.0,0.3218651401524039,17.32,-13.89,4.389999999999999,23
AERS,2003.0,-0.25215883267625583,2.3000000000000016,3.329999999999999,-4.250000000000001,2
AMD,2003.0,1.471663297505185,2.3000000000000016,3.329999999999999,-4.250000000000001,2
AMD,2004.0,0.07089246546659135,18.590000000000003,13.179999999999998,7.089999999999999,3
AMD,2005.0,0.3677710245908397,5.81,-0.5800000000000001,13.14,4
AMD,2006.0,-0.4651572233742627,5.550000000000001,4.19,7.519999999999999,5
AMD,2007.0,-0.6238492208825182,13.760000000000002,-2.93,-1.5399999999999991,6
AMD,2008.0,-0.3421046914222133,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
AMD,2009.0,0.8906699118502974,-25.159999999999997,8.780000000000001,-6.779999999999995,8
AMD,2010.0,-0.04598126617534203,15.919999999999998,8.559999999999999,10.479999999999997,9
AMD,2011.0,-0.18045707792585403,28.770000000000003,6.780000000000001,-9.59,10
AMD,2012.0,-0.2884590267216597,5.379999999999999,-4.930000000000001,-4.280000000000001,11
AMD,2013.0,0.026961539603693952,20.31,0.6599999999999999,12.989999999999998,12
AMD,2014.0,-0.427207106309403,23.040000000000003,0.7799999999999998,1.0500000000000005,13
AMD,2015.0,1.1406684703006755,7.630000000000001,1.14,-10.51,14
AMD,2016.0,1.4240043511961804,2.480000000000001,-8.28,-1.5299999999999998,15
AMD,2017.0,0.18834794983980147,17.96,5.220000000000001,4.650000000000002,16
AMD,2018.0,1.0036942989285478,14.0,6.08,-6.69,17
AMD,2019.0,0.7189250369802062,8.079999999999998,-12.08,-11.370000000000001,18
AMD,2020.0,0.7847996110356941,8.790000000000003,-2.710000000000001,-32.08,19
AMD,2021.0,-0.18688481859086684,38.699999999999996,17.81,13.41,20
AMD,2022.0,0.45435090197736244,-15.35,-15.239999999999998,28.1,21
AMD,2023.0,0.36960727140079463,16.52,-0.5300000000000009,-14.980000000000002,22
AMD,2024.0,-0.30232976709228454,17.32,-13.89,4.389999999999999,23
MCIP,2005.0,-0.0029457960991547127,5.81,-0.5800000000000001,13.14,4
AIM,2003.0,-0.41106511683130953,2.3000000000000016,3.329999999999999,-4.250000000000001,2
AIM,2004.0,-0.1298435716933304,18.590000000000003,13.179999999999998,7.089999999999999,3
AIM,2005.0,0.37851739329284223,5.81,-0.5800000000000001,13.14,4
AIM,2006.0,-0.017186199851881044,5.550000000000001,4.19,7.519999999999999,5
AIM,2007.0,-0.6354374208469913,13.760000000000002,-2.93,-1.5399999999999991,6
AIM,2008.0,0.6498219285477701,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
AIM,2009.0,-0.4186223486841631,-25.159999999999997,8.780000000000001,-6.779999999999995,8
AIM,2010.0,0.1827713398343678,15.919999999999998,8.559999999999999,10.479999999999997,9
AIM,2011.0,0.03109310643134075,28.770000000000003,6.780000000000001,-9.59,10
AIM,2012.0,1.158935776247132,5.379999999999999,-4.930000000000001,-4.280000000000001,11
APD,2003.0,0.27683970451764073,2.3000000000000016,3.329999999999999,-4.250000000000001,2
APD,2004.0,0.1539749009785515,18.590000000000003,13.179999999999998,7.089999999999999,3
APD,2005.0,0.042573482251687195,5.81,-0.5800000000000001,13.14,4
APD,2006.0,0.23172324884030346,5.550000000000001,4.19,7.519999999999999,5
APD,2007.0,0.2195308998977364,13.760000000000002,-2.93,-1.5399999999999991,6
APD,2008.0,-0.3326477211812804,-15.749999999999996,-5.889999999999999,-13.569999999999999,7
APD,2009.0,0.02847802191484349,-25.159999999999997,8.780000000000001,-6.779999999999995,8
APD,2010.0,0.5092924452192268,15.919999999999998,8.559999999999999,10.479999999999997,9
APD,2011.0,-0.1305439367491887,28.770000000000003,6.780000000000001,-9.59,10
APD,2012.0,0.16964979857642504,5.379999999999999,-4.930000000000001,-4.280000000000001,11
APD,2013.0,0.4407273069266171,20.31,0.6599999999999999,12.989999999999998,12
APD,2014.0,0.08800023238783453,23.040000000000003,0.7799999999999998,1.0500000000000005,13
APD,2015.0,0.06284788829913657,7.630000000000001,1.14,-10.51,14
APD,2016.0,0.13916098990554246,2.480000000000001,-8.28,-1.5299999999999998,15
APD,2017.0,0.10406861215618099,17.96,5.220000000000001,4.650000000000002,16
APD,2018.0,0.4674520050749732,14.0,6.08,-6.69,17
APD,2019.0,0.07740695228789894,8.079999999999998,-12.08,-11.370000000000001,18
APD,2020.0,0.21476488494432003,8.790000000000003,-2.710000000000001,-32.08,19
APD,2021.0,-0.14482291718472923,38.699999999999996,17.81,13.41,20
APD,2022.0,0.2406520589719927,-15.35,-15.239999999999998,28.1,21
