ticker,form_year,alpha,beta_mkt,beta_smb,beta_hml,r_squared,n_years_used,years_range,mkt_rf,smb,hml,actual_excess_return,expected_return,prediction_error
PZZA,2024.0,0.07167903918974135,0.5495869761551155,-0.6642377533845784,-0.1426197664457209,0.049907384155549406,22,2003-2024,17.32,-13.89,4.389999999999999,-0.15614239027346744,0.25286911965795816,-0.4090115099314256
MOND,2024.0,0.26685806741252044,-2.4629975845670504,5.938869138065242,-1.2017282127486855,1.0,3,2003-2024,17.32,-13.89,4.389999999999999,-1.037397906051422,-1.037397906051422,0.0
THRM,2024.0,0.313325099917186,-0.6193705642190016,1.122188257194189,0.9890857257241861,0.06424115680374598,22,2003-2024,17.32,-13.89,4.389999999999999,-0.2374706227179917,0.09359903262947379,-0.33106965534746546
BBSI,2024.0,0.460620319344512,-1.0018898334145574,1.7289210120077854,-0.5091211974187868,0.04239369749154753,22,2003-2024,17.32,-13.89,4.389999999999999,0.2840018773578594,0.024595451062544547,0.25940642629531485
YUMC,2024.0,-0.1511079431849282,0.8999827801863245,-3.096187039036981,-0.17058945404480452,0.4430500183340712,5,2020-2024,17.32,-13.89,4.389999999999999,0.5277389672508234,0.4273405770330129,0.10039839021781044
GRWG,2024.0,2.2969267415750516,-9.4868610269438,6.9183582389188985,-10.01206401443101,0.7103690147460577,5,2020-2024,17.32,-13.89,4.389999999999999,-0.26093374076227244,-0.7466871579109706,0.4857534171486982
PALT,2024.0,1.2548309961219055,-4.9872824766851025,5.327644938302428,-4.623685794986574,1.0,3,2022-2024,17.32,-13.89,4.389999999999999,-0.551956017170072,-0.5519560171700719,-1.1102230246251565e-16
BCO,2024.0,0.19624632057714353,-0.08246105744871292,-0.3016171020858948,-0.17670453612156178,0.007327675747367035,22,2003-2024,17.32,-13.89,4.389999999999999,-0.1367510343248352,0.21610135177102066,-0.3528523860958559
TLF,2024.0,0.2260964067690907,-1.5328284991776626,1.3160386001808448,0.9617588460654414,0.36818930586220056,20,2003-2024,17.32,-13.89,4.389999999999999,0.017462671524056353,-0.17996603751132695,0.1974287090353833
MCRI,2024.0,0.26358122835046416,-0.4911393799972499,1.7774279000428486,-0.04906976783552153,0.0599754735596838,22,2003-2024,17.32,-13.89,4.389999999999999,0.11982717944526762,-0.07052301038899056,0.19035018983425817
INOD,2024.0,0.3679357336708964,0.950931721619421,-4.958237507006343,-3.7501631602414323,0.2797346983600435,21,2003-2024,17.32,-13.89,4.389999999999999,1.6178861084787013,1.0567041348439623,0.561181973634739
CNDT,2024.0,0.17204753559654196,-1.5327809760489595,0.5988934640013273,-2.9699801691462966,0.3652366947394494,7,2018-2024,17.32,-13.89,4.389999999999999,0.19228204169516727,-0.30699856103044454,0.4992806027256118
BWA,2024.0,0.1796386186502072,-0.5440839673700215,0.18679956230355166,1.037516662486773,0.16261270290070917,22,2003-2024,17.32,-13.89,4.389999999999999,-0.05452843308387614,0.10500379778092547,-0.15953223086480162
FLL,2024.0,0.21609012616742126,-0.4791860936656669,-0.5248617106900078,-6.281385261786351,0.30905650796108564,19,2006-2024,17.32,-13.89,4.389999999999999,-0.2309816172652313,-0.0697544266330509,-0.1612271906321804
SPTN,2024.0,0.20493566230030963,0.47925287757297846,3.4400279904310236,1.170934268942703,0.21007232367744233,23,2003-2024,17.32,-13.89,4.389999999999999,-0.04925086772646344,-0.13847361276833497,0.08922274504187153
