portfolio_type,avg_long_return,avg_short_return,avg_spread,spread_volatility,sharpe_ratio,total_capital,avg_annual_pnl,total_pnl,avg_portfolio_return,portfolio_return_volatility,sharpe_ratio_dollar,n_years,first_year,last_year
Hybrid_10pct_100,0.10346440332052947,0.00035745726808157977,0.10310694605244791,0.6388623485032815,0.161391489565797,1000000,74473.31346899956,893679.7616279948,0.07447331346899959,0.1299826543305477,0.5729480895167205,12,2013.0,2024.0
