portfolio_type,avg_long_return,avg_short_return,avg_spread,spread_volatility,sharpe_ratio,total_capital,avg_annual_pnl,total_pnl,avg_portfolio_return,portfolio_return_volatility,sharpe_ratio_dollar,n_years,first_year,last_year
Fixed_Top100,0.11717809544585807,0.00035745726808157977,0.11682063817777649,0.643230465650872,0.18161552416452792,1000000,58767.77635696982,705213.3162836379,0.05876777635696983,0.08311703997936179,0.7070484749163595,12,2013.0,2024.0
