year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.3421710875804812,-0.23166147079334415,0.5738325583738253,272,100,500000.0,500000.0,1838.235294117647,5000.0,171085.5437902406,-115830.73539667207,55254.80839356853,0.05525480839356853
2014.0,-0.153710585732867,0.004391717272559601,-0.1581023030054266,280,100,500000.0,500000.0,1785.7142857142858,5000.0,-76855.2928664335,2195.8586362798005,-74659.43423015371,-0.07465943423015371
2015.0,-0.11876798021999756,0.5031846636151969,-0.6219526438351944,283,100,500000.0,500000.0,1766.7844522968198,5000.0,-59383.99010999878,251592.33180759844,192208.34169759968,0.19220834169759968
2016.0,0.3343111564644865,-0.2193207585886445,0.553631915053131,277,100,500000.0,500000.0,1805.0541516245487,5000.0,167155.57823224325,-109660.37929432225,57495.198937921,0.057495198937921
2017.0,0.21665480935142095,-0.15513272693662108,0.37178753628804206,273,100,500000.0,500000.0,1831.5018315018315,5000.0,108327.40467571048,-77566.36346831055,30761.041207399932,0.030761041207399933
2018.0,-0.18615208683714138,0.27203988030620746,-0.45819196714334887,273,100,500000.0,500000.0,1831.5018315018315,5000.0,-93076.04341857068,136019.94015310373,42943.896734533046,0.04294389673453305
2019.0,6.0832138423751556e-05,0.165515850205373,-0.16545501806694923,271,100,500000.0,500000.0,1845.018450184502,5000.0,30.41606921187578,82757.9251026865,82788.34117189837,0.08278834117189837
2020.0,0.6417896738779151,-0.8834946379516778,1.525284311829593,271,100,500000.0,500000.0,1845.018450184502,5000.0,320894.83693895757,-441747.3189758389,-120852.48203688132,-0.12085248203688133
2021.0,-0.42797461143989585,0.4427645311595086,-0.8707391425994044,291,100,500000.0,500000.0,1718.213058419244,5000.0,-213987.30571994794,221382.26557975428,7394.959859806346,0.0073949598598063455
2022.0,0.00825902951614544,0.28684453506086144,-0.278585505544716,297,100,500000.0,500000.0,1683.5016835016836,5000.0,4129.51475807272,143422.26753043072,147551.78228850343,0.14755178228850344
2023.0,-0.013503350094314196,0.08994374676058577,-0.10344709685489996,298,100,500000.0,500000.0,1677.8523489932886,5000.0,-6751.675047157098,44971.873380292884,38220.198333135784,0.03822019833313579
2024.0,0.004898186949944358,0.2697661309724996,-0.2648679440225552,288,100,500000.0,500000.0,1736.111111111111,5000.0,2449.093474972179,134883.06548624978,137332.15896122195,0.13733215896122195
