year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.3421710875804812,-0.23166147079334415,0.5738325583738253,272,100,731182.7956989248,268817.20430107525,2688.172043010753,2688.1720430107525,250189.6124244379,-62274.58892294197,187915.02350149592,0.18791502350149591
2014.0,-0.153710585732867,0.004391717272559601,-0.1581023030054266,280,100,736842.1052631579,263157.8947368421,2631.578947368421,2631.578947368421,-113260.43159263884,1155.7150717262105,-112104.71652091263,-0.11210471652091263
2015.0,-0.11876798021999756,0.5031846636151969,-0.6219526438351944,283,100,738903.3942558747,261096.60574412535,2610.9660574412533,2610.9660574412537,-87758.06371347078,131379.8077324274,43621.744018956626,0.043621744018956625
2016.0,0.3343111564644865,-0.2193207585886445,0.553631915053131,277,100,734748.0106100795,265251.98938992043,2652.519893899204,2652.5198938992044,245634.4571370365,-58175.26753014443,187459.18960689206,0.18745918960689206
2017.0,0.21665480935142095,-0.15513272693662108,0.37178753628804206,273,100,731903.4852546917,268096.5147453083,2680.965147453083,2680.9651474530833,158570.41006149576,-41590.543414643726,116979.86664685202,0.11697986664685202
2018.0,-0.18615208683714138,0.27203988030620746,-0.45819196714334887,273,100,731903.4852546917,268096.5147453083,2680.965147453083,2680.9651474530833,-136245.3611435378,72932.94378182506,-63312.41736171274,-0.06331241736171274
2019.0,6.0832138423751556e-05,0.165515850205373,-0.16545501806694923,271,100,730458.2210242588,269541.77897574124,2695.4177897574123,2695.4177897574123,44.43533561411502,44613.43671303854,44657.87204865266,0.04465787204865266
2020.0,0.6417896738779151,-0.8834946379516778,1.525284311829593,271,100,730458.2210242588,269541.77897574124,2695.4177897574123,2695.4177897574123,468800.54345260106,-238138.71642902368,230661.82702357738,0.23066182702357738
2021.0,-0.42797461143989585,0.4427645311595086,-0.8707391425994044,291,100,744245.5242966752,255754.47570332483,2557.544757033248,2557.5447570332485,-318518.1890767511,113239.01052672855,-205279.17855002257,-0.20527917855002256
2022.0,0.00825902951614544,0.28684453506086144,-0.278585505544716,297,100,748110.831234257,251889.1687657431,2518.891687657431,2518.891687657431,6178.669436511828,72253.03150147643,78431.70093798827,0.07843170093798826
2023.0,-0.013503350094314196,0.08994374676058577,-0.10344709685489996,298,100,748743.7185929648,251256.28140703516,2512.5628140703516,2512.5628140703516,-10110.548563079474,22598.931346880843,12488.38278380137,0.01248838278380137
2024.0,0.004898186949944358,0.2697661309724996,-0.2648679440225552,288,100,742268.0412371134,257731.95876288658,2577.319587628866,2577.319587628866,3635.7676329483897,69527.35334342772,73163.12097637611,0.07316312097637612
