portfolio_type,avg_long_return,avg_short_return,avg_spread,spread_volatility,sharpe_ratio,total_capital,avg_annual_pnl,total_pnl,avg_portfolio_return,portfolio_return_volatility,sharpe_ratio_dollar,n_years,first_year,last_year,avg_long_stopped_out,avg_long_stopped_pct,avg_short_stopped_out,avg_short_stopped_pct
Fixed_Top100,0.013325324098657963,0.045403455090208746,-0.03207813099155079,0.6620952183909522,-0.048449422530958956,1000000,29364.389594433353,352372.67513320025,0.029364389594433354,0.08745975484085196,0.33574744918810834,12,2013.0,2024.0,,,,
Decile_10pct,0.05400301346288344,-0.009886371285580979,0.06388938474846444,0.6589446122151237,0.09695713958976367,1000000,22058.321088651228,264699.85306381475,0.02205832108865123,0.08353002631367418,0.2640765490222311,12,2013.0,2024.0,,,,
Hybrid_10pct_100,0.05400301346288344,0.045403455090208746,0.008599558372674718,0.6512514119152464,0.013204667529832336,1000000,49556.86792599538,594682.4151119445,0.049556867925995375,0.12868020973360833,0.38511646840323926,12,2013.0,2024.0,,,,
Hybrid_10pct_100_5050,0.05400301346288344,0.045403455090208746,0.008599558372674718,0.6512514119152464,0.013204667529832336,1000000,49703.2342765461,596438.8113185532,0.049703234276546104,0.08822940275906474,0.5633409353600046,12,2013.0,2024.0,,,,
Hybrid_StopLoss,0.08882957950964952,0.24061614753470942,-0.15178656802505994,0.43962171821650153,-0.3452663090459722,1000000,164722.8635221795,1976674.362266154,0.1647228635221795,0.06516210099196063,2.527893683822475,12,2013.0,2024.0,44.083333333333336,15.499683667876871,15.666666666666666,15.666666666666666
