year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.3038330420536884,-0.29570489328344424,0.5995379353371326,272,100,731182.7956989248,268817.20430107525,2688.172043010753,2688.1720430107525,222157.49311452487,-79490.56271060329,142666.93040392158,0.1426669304039216
2014.0,0.049758828106075494,-0.06377413300211833,0.11353296110819383,280,100,736842.1052631579,263157.8947368421,2631.578947368421,2631.578947368421,36664.39965710825,-16782.66657950482,19881.733077603432,0.019881733077603433
2015.0,-0.09199403969112427,0.20069858453779976,-0.29269262422892406,283,100,738903.3942558747,261096.60574412535,2610.9660574412533,2610.9660574412537,-67974.70817908138,52401.71920046992,-15572.988978611465,-0.015572988978611466
2016.0,0.2748507595949827,-0.2817745715878038,0.5566253311827865,277,100,734748.0106100795,265251.98938992043,2652.519893899204,2652.5198938992044,201946.04882708273,-74741.2656731575,127204.78315392524,0.12720478315392525
2017.0,0.22689285852795738,-0.1316687657710397,0.3585616242989971,273,100,731903.4852546917,268096.5147453083,2680.965147453083,2680.9651474530833,166063.6739360117,-35299.93720403209,130763.73673197962,0.1307637367319796
2018.0,-0.10709360196473236,0.1479428530077613,-0.25503645497249366,273,100,731903.4852546917,268096.5147453083,2680.965147453083,2680.9651474530833,-78382.18052646631,39662.96327285826,-38719.217253608054,-0.03871921725360805
2019.0,-0.044627039597763006,0.06724250817817791,-0.11186954777594091,271,100,730458.2210242588,269541.77897574124,2695.4177897574123,2695.4177897574123,-32598.187954161116,18124.665277136904,-14473.522677024212,-0.014473522677024212
2020.0,0.5674509094057446,-0.9178725482615657,1.4853234576673104,271,100,730458.2210242588,269541.77897574124,2695.4177897574123,2695.4177897574123,414499.18180311803,-247404.99953141934,167094.1822716987,0.1670941822716987
2021.0,-0.2269112193066947,0.41899055322677037,-0.645901772533465,291,100,744245.5242966752,255754.47570332483,2557.544757033248,2557.5447570332485,-168877.65938170886,107158.70926515867,-61718.950116550186,-0.06171895011655019
2022.0,0.018885806690959142,0.006265494055710521,0.012620312635248621,297,100,748110.831234257,251889.1687657431,2518.891687657431,2518.891687657431,14128.676542102936,1578.2100895996275,15706.886631702564,0.015706886631702565
2023.0,-0.0554452631347206,0.04073706222273222,-0.09618232535745282,298,100,748743.7185929648,251256.28140703516,2512.5628140703516,2512.5628140703516,-41514.29249785613,10235.442769530708,-31278.84972832542,-0.03127884972832542
2024.0,0.05798229889511883,-0.022157336889102472,0.0801396357842213,288,100,742268.0412371134,257731.95876288658,2577.319587628866,2577.319587628866,43038.4074273047,-5710.653837397544,37327.75358990716,0.037327753589907156
