model,strategy,total_capital,avg_stocks_long,avg_stocks_short,total_return_pct,cagr_pct,avg_annual_return_pct,annualized_volatility_pct,sharpe_ratio_dollar,sharpe_ratio_spread,max_drawdown_pct,win_rate_pct,positive_years,total_years,total_pnl,avg_annual_pnl,avg_long_return_pct,avg_short_return_pct,avg_spread_pct,n_features,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,test_start_year,test_end_year,n_test_periods,avg_stopped_out,avg_stopped_pct
XGBoost,Fixed 100/100,1000000,100.0,100.0,-4.935782134762136,-0.42092449593037484,-0.4113151778968444,11.577728936228432,-0.03552641283643964,0.08619603477725384,-32.73407623557082,50.0,6,12,-49357.82134762136,-4113.151778968447,2.4130433277602408,-3.23567368355393,5.648717011314171,20174,,,,,,2013,2024,12,,
XGBoost,Decile 10%/10%,1000000,281.1666666666667,281.1666666666667,10.353319839049805,0.8243545005639286,0.8627766532541502,6.245889639565541,0.13813511013527358,0.22229591920244202,-11.61672118005758,58.333333333333336,7,12,103533.19839049804,8627.766532541504,8.259821316906445,-6.5342680103981445,14.79408932730459,20174,,,,,,2013,2024,12,,
XGBoost,Hybrid 10%/100,1000000,281.1666666666667,100.0,60.67955372083787,4.031146494263416,5.0566294767364885,17.717088618490386,0.2854097298728388,0.16979578225858205,-24.47687898679365,50.0,6,12,606795.5372083788,50566.294767364896,8.259821316906445,-3.23567368355393,11.495495000460377,20174,,,,,,2013,2024,12,,
XGBoost,Hybrid 10%/100 (50% L/S),1000000,281.1666666666667,100.0,30.14488580011509,2.2199330612276524,2.512073816676258,9.399052736778945,0.26726882878807484,0.16979578225858205,-15.972876860824755,66.66666666666666,8,12,301448.8580011509,25120.738166762574,8.259821316906445,-3.23567368355393,11.495495000460377,20174,,,,,,2013,2024,12,,
XGBoost,Hybrid Stop Loss,1000000,281.1666666666667,100.0,155.62646322480853,8.13521571566913,12.968871935400712,10.792550481298816,1.2016503381543588,-0.03597281911848798,-4.172720680962176,83.33333333333334,10,12,1556264.6322480852,129688.7193540071,12.04311929417966,13.894624576621764,-1.8515052824421088,20174,,,,,,2013,2024,12,64.66666666666667,16.96545693047661
