portfolio_type,avg_long_return,avg_short_return,avg_spread,spread_volatility,sharpe_ratio,total_capital,avg_annual_pnl,total_pnl,avg_portfolio_return,portfolio_return_volatility,sharpe_ratio_dollar,n_years,first_year,last_year
Fixed_Top100,-0.016799532896640098,0.014520056391353453,-0.03131958928799353,0.6346795191810763,-0.04934709304690504,1000000,-1139.7382526433223,-13676.859031719869,-0.0011397382526433196,0.11334050502795859,-0.010055877661407734,12,2013.0,2024.0
Decile_10pct,0.04747471476879197,-0.046457842385320545,0.09393255715411249,0.6226489710318971,0.1508595718040631,1000000,508.4361917357164,6101.234300828597,0.0005084361917357163,0.0656150559811163,0.0077487732675567906,12,2013.0,2024.0
