year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.4032021054317083,-0.35823575005918695,0.7614378554908953,272,272,500000.0,500000.0,1838.235294117647,1838.235294117647,201601.05271585417,-179117.87502959347,22483.177686260693,0.022483177686260694
2014.0,-0.07750128467347876,-0.029272082736684673,-0.048229201936794086,280,280,500000.0,500000.0,1785.7142857142858,1785.7142857142858,-38750.64233673938,-14636.041368342336,-53386.68370508171,-0.05338668370508171
2015.0,-0.1360185300020749,0.333293081832633,-0.46931161183470793,283,283,500000.0,500000.0,1766.7844522968198,1766.7844522968198,-68009.26500103745,166646.5409163165,98637.27591527905,0.09863727591527906
2016.0,0.3681709625637453,-0.09487105911180589,0.4630420216755512,277,277,500000.0,500000.0,1805.0541516245487,1805.0541516245487,184085.48128187266,-47435.52955590295,136649.95172596973,0.13664995172596972
2017.0,0.10467355869588435,-0.240730388086585,0.34540394678246933,273,273,500000.0,500000.0,1831.5018315018315,1831.5018315018315,52336.779347942174,-120365.1940432925,-68028.41469535034,-0.06802841469535034
2018.0,-0.2291404925455708,0.13286289833511986,-0.36200339088069067,273,273,500000.0,500000.0,1831.5018315018315,1831.5018315018315,-114570.2462727854,66431.44916755993,-48138.79710522547,-0.04813879710522547
2019.0,0.05395315090229911,0.019037963891771773,0.034915187010527336,271,271,500000.0,500000.0,1845.018450184502,1845.018450184502,26976.575451149554,9518.981945885886,36495.55739703544,0.03649555739703544
2020.0,0.9133666959919923,-0.8725523024208702,1.7859189984128625,271,271,500000.0,500000.0,1845.018450184502,1845.018450184502,456683.3479959961,-436276.15121043514,20407.196785560984,0.020407196785560983
2021.0,-0.4006469233005653,0.4107573731668179,-0.8114042964673831,291,291,500000.0,500000.0,1718.213058419244,1718.213058419244,-200323.46165028264,205378.68658340894,5055.224933126301,0.005055224933126301
2022.0,-0.013938706238661636,0.06574175510367379,-0.07968046134233543,297,297,500000.0,500000.0,1683.5016835016836,1683.5016835016836,-6969.353119330818,32870.87755183689,25901.524432506074,0.025901524432506075
2023.0,-0.00029243695448279253,-0.07947477521545104,0.07918233826096825,298,298,500000.0,500000.0,1677.8523489932886,1677.8523489932886,-146.21847724139627,-39737.38760772552,-39883.606084966916,-0.03988360608496692
2024.0,0.005350458157978343,-0.07066887594721029,0.07601933410518863,288,288,500000.0,500000.0,1736.111111111111,1736.111111111111,2675.2290789891713,-35334.43797360514,-32659.20889461597,-0.032659208894615974
