year,long_return,short_return,spread,n_long,n_short,n_long_stopped_out,long_stopped_out_pct,n_short_stopped_out,short_stopped_out_pct,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.38508687041806694,-0.015563851999639233,0.40065072241770616,272,100,9,3.308823529411765,22,22.0,500000.0,500000.0,1838.235294117647,5000.0,192543.43520903346,-7781.925999819617,184761.50920921384,0.18476150920921383
2014.0,-0.0626966891243467,0.2001900011585952,-0.26288669028294187,280,100,57,20.357142857142858,15,15.0,500000.0,500000.0,1785.7142857142858,5000.0,-31348.344562173348,100095.0005792976,68746.65601712425,0.06874665601712425
2015.0,-0.1468964308142201,0.45538393307326713,-0.6022803638874872,283,100,47,16.607773851590103,4,4.0,500000.0,500000.0,1766.7844522968198,5000.0,-73448.21540711005,227691.96653663355,154243.7511295235,0.15424375112952352
2016.0,0.19122062760007297,0.09695138379023391,0.09426924380983906,277,100,29,10.469314079422382,25,25.0,500000.0,500000.0,1805.0541516245487,5000.0,95610.31380003649,48475.69189511696,144086.00569515344,0.14408600569515342
2017.0,0.13926061154840774,0.23941412712795723,-0.10015351557954949,273,100,12,4.395604395604396,16,16.0,500000.0,500000.0,1831.5018315018315,5000.0,69630.30577420387,119707.06356397862,189337.3693381825,0.1893373693381825
2018.0,-0.12222952393894708,0.4072487503560013,-0.5294782742949483,273,100,63,23.076923076923077,8,8.0,500000.0,500000.0,1831.5018315018315,5000.0,-61114.76196947354,203624.37517800063,142509.6132085271,0.1425096132085271
2019.0,-0.042557404352995404,0.23672097252556099,-0.2792783768785564,271,100,38,14.022140221402212,16,16.0,500000.0,500000.0,1845.018450184502,5000.0,-21278.702176497703,118360.4862627805,97081.7840862828,0.0970817840862828
2020.0,0.7528920765418218,-0.15158295273259415,0.9044750292744159,271,100,18,6.642066420664207,44,44.0,500000.0,500000.0,1845.018450184502,5000.0,376446.0382709109,-75791.47636629707,300654.56190461386,0.30065456190461387
2021.0,-0.3123288901376264,0.45821482588635787,-0.7705437160239843,291,100,124,42.61168384879725,5,5.0,500000.0,500000.0,1718.213058419244,5000.0,-156164.4450688132,229107.41294317893,72942.96787436574,0.07294296787436574
2022.0,0.016790122352350025,0.2818442687208286,-0.26505414636847857,297,100,13,4.377104377104377,13,13.0,500000.0,500000.0,1683.5016835016836,5000.0,8395.061176175013,140922.1343604143,149317.1955365893,0.14931719553658931
2023.0,0.01688779265393274,-0.06225862067504481,0.07914641332897755,298,100,71,23.825503355704697,13,13.0,500000.0,500000.0,1677.8523489932886,5000.0,8443.896326966369,-31129.310337522405,-22685.414010556036,-0.022685414010556036
2024.0,0.10048734632012743,0.06707385113915579,0.03341349518097164,288,100,34,11.805555555555555,6,6.0,500000.0,500000.0,1736.111111111111,5000.0,50243.673160063714,33536.92556957789,83780.59872964161,0.08378059872964161
