year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.37624474342829645,-0.1955571890914172,0.5718019325197137,272,100,731182.7956989248,268817.20430107525,2688.172043010753,2688.1720430107525,275103.68336692645,-52569.136852531505,222534.54651439493,0.22253454651439492
2014.0,-0.11000111839302777,0.09993249128909357,-0.20993360968212132,280,100,736842.1052631579,263157.8947368421,2631.578947368421,2631.578947368421,-81053.45565802047,26298.024023445672,-54755.431634574794,-0.054755431634574796
2015.0,-0.18300609670616444,0.4298546340963156,-0.61286073080248,283,100,738903.3942558747,261096.60574412535,2610.9660574412533,2610.9660574412537,-135223.82602570375,112233.58592593097,-22990.240099772782,-0.022990240099772782
2016.0,0.16954891447788545,-0.10920724730113986,0.2787561617790253,277,100,734748.0106100795,265251.98938992043,2652.519893899204,2652.5198938992044,124575.72761372484,-28967.439602424365,95608.28801130048,0.09560828801130047
2017.0,0.12932394190534696,-0.03689910849640805,0.166223050401755,273,100,731903.4852546917,268096.5147453083,2680.965147453083,2680.9651474530833,94652.64380739871,-9892.522385095994,84760.12142230272,0.08476012142230271
2018.0,-0.168965614953051,0.30945765984554163,-0.47842327479859265,273,100,731903.4852546917,268096.5147453083,2680.965147453083,2680.9651474530833,-123666.52247234028,82964.52006582885,-40702.00240651143,-0.04070200240651143
2019.0,-0.06345339144734001,0.09257011155803926,-0.15602350300537926,271,100,730458.2210242588,269541.77897574124,2695.4177897574123,2695.4177897574123,-46350.0514345799,24951.51254933673,-21398.53888524317,-0.021398538885243172
2020.0,0.7455558641620533,-0.9082017626645768,1.65375762682663,271,100,730458.2210242588,269541.77897574124,2695.4177897574123,2695.4177897574123,544597.4102100173,-244798.31877751395,299799.0914325034,0.29979909143250344
2021.0,-0.40409734339978687,0.43141674262093177,-0.8355140860207186,291,100,744245.5242966752,255754.47570332483,2557.544757033248,2557.5447570332485,-300747.639205468,110336.76281865264,-190410.87638681536,-0.19041087638681536
2022.0,0.004942910458053139,0.17749225354184262,-0.17254934308378947,297,100,748110.831234257,251889.1687657431,2518.891687657431,2518.891687657431,3697.8448514906354,44708.37620701326,48406.22105850389,0.048406221058503895
2023.0,-0.042702184642587494,-0.196253425545238,0.15355124090265052,298,100,748743.7185929648,251256.28140703516,2512.5628140703516,2512.5628140703516,-31972.992521334356,-49309.90591588894,-81282.8984372233,-0.08128289843722329
2024.0,0.07152702441637164,0.04293168690207753,0.028595337514294113,288,100,742268.0412371134,257731.95876288658,2577.319587628866,2577.319587628866,53092.22430905936,11064.867758267403,64157.09206732677,0.06415709206732677
