year,long_return,short_return,spread,n_long,n_short,n_long_stopped_out,long_stopped_out_pct,n_short_stopped_out,short_stopped_out_pct,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.38717783798525296,-0.003449175069915457,0.3906270130551684,272,100,13,4.779411764705882,25,25.0,500000.0,500000.0,1838.235294117647,5000.0,193588.91899262648,-1724.5875349577286,191864.33145766874,0.19186433145766874
2014.0,-0.051581393887937706,0.20769000115859523,-0.25927139504653296,280,100,65,23.214285714285715,15,15.0,500000.0,500000.0,1785.7142857142858,5000.0,-25790.696943968855,103845.00057929762,78054.30363532876,0.07805430363532877
2015.0,-0.1375045773452881,0.4573839330732672,-0.5948885104185553,283,100,58,20.49469964664311,4,4.0,500000.0,500000.0,1766.7844522968198,5000.0,-68752.28867264405,228691.96653663358,159939.67786398955,0.15993967786398955
2016.0,0.19711712206653365,0.1095211987859112,0.08759592328062245,277,100,38,13.718411552346572,26,26.0,500000.0,500000.0,1805.0541516245487,5000.0,98558.56103326683,54760.5993929556,153319.16042622243,0.15331916042622243
2017.0,0.14170304608847048,0.24741412712795724,-0.10571108103948676,273,100,14,5.128205128205128,16,16.0,500000.0,500000.0,1831.5018315018315,5000.0,70851.52304423523,123707.06356397862,194558.58660821384,0.19455858660821385
2018.0,-0.10950385928437242,0.41172551874597824,-0.5212293780303506,273,100,75,27.472527472527474,9,9.0,500000.0,500000.0,1831.5018315018315,5000.0,-54751.92964218621,205862.75937298912,151110.8297308029,0.15111082973080292
2019.0,-0.034417650300404966,0.24472097252556108,-0.279138622825966,271,100,50,18.45018450184502,16,16.0,500000.0,500000.0,1845.018450184502,5000.0,-17208.825150202483,122360.48626278054,105151.66111257806,0.10515166111257807
2020.0,0.7566063937087909,-0.12951200753588532,0.8861184012446762,271,100,21,7.7490774907749085,45,45.0,500000.0,500000.0,1845.018450184502,5000.0,378303.19685439544,-64756.00376794266,313547.1930864528,0.3135471930864528
2021.0,-0.28970369884304253,0.460714825886358,-0.7504185247294005,291,100,140,48.10996563573883,5,5.0,500000.0,500000.0,1718.213058419244,5000.0,-144851.84942152127,230357.412943179,85505.56352165772,0.08550556352165772
2022.0,0.0190398262927847,0.289137135487829,-0.27009730919504427,297,100,15,5.05050505050505,15,15.0,500000.0,500000.0,1683.5016835016836,5000.0,9519.91314639235,144568.5677439145,154088.48089030685,0.15408848089030686
2023.0,0.029821579348368477,-0.055211920433560026,0.0850334997819285,298,100,80,26.845637583892618,16,16.0,500000.0,500000.0,1677.8523489932886,5000.0,14910.789674184238,-27605.96021678001,-12695.170542595773,-0.012695170542595774
2024.0,0.1068394963986013,0.07049690245489536,0.03634259394370594,288,100,38,13.194444444444445,7,7.000000000000001,500000.0,500000.0,1736.111111111111,5000.0,53419.74819930065,35248.45122744768,88668.19942674832,0.08866819942674832
