portfolio_type,avg_long_return,avg_short_return,avg_spread,spread_volatility,sharpe_ratio,total_capital,avg_annual_pnl,total_pnl,avg_portfolio_return,portfolio_return_volatility,sharpe_ratio_dollar,n_years,first_year,last_year,avg_long_stopped_out,avg_long_stopped_pct,avg_short_stopped_out,avg_short_stopped_pct
Fixed_Top100,-0.02772701801398156,0.011461403896255178,-0.03918842191023674,0.6087388979883605,-0.06437640512170138,1000000,-8132.807058863193,-97593.68470635831,-0.008132807058863193,0.09435656173678678,-0.08619227862022082,12,2013.0,2024.0,,,,
Decile_10pct,0.04374313744217078,-0.03130380609170295,0.07504694353387371,0.645205185772559,0.11631484865394197,1000000,6219.665675233914,74635.98810280696,0.006219665675233912,0.05837706390523247,0.10654296840503534,12,2013.0,2024.0,,,,
Hybrid_10pct_100,0.04374313744217078,0.011461403896255178,0.03228173354591558,0.6452523688468644,0.050029624228434086,1000000,33643.781054682615,403725.3726561914,0.033643781054682624,0.13386127809868223,0.2513331826241828,12,2013.0,2024.0,,,,
Hybrid_10pct_100_5050,0.04374313744217078,0.011461403896255178,0.03228173354591558,0.6452523688468644,0.050029624228434086,1000000,27602.270669212972,331227.24803055567,0.027602270669212975,0.07080150634207868,0.38985428552680973,12,2013.0,2024.0,,,,
Hybrid_StopLoss,0.08463284351897972,0.19255262601724932,-0.1079197824982696,0.450477266062713,-0.2395676555256966,1000000,138592.73476811452,1663112.8172173742,0.13859273476811454,0.08013081738214917,1.7295809439601324,12,2013.0,2024.0,50.583333333333336,17.850612998826232,16.583333333333332,16.583333333333332
