model,strategy,total_capital,avg_stocks_long,avg_stocks_short,total_return_pct,cagr_pct,avg_annual_return_pct,annualized_volatility_pct,sharpe_ratio_dollar,sharpe_ratio_spread,max_drawdown_pct,win_rate_pct,positive_years,total_years,total_pnl,avg_annual_pnl,avg_long_return_pct,avg_short_return_pct,avg_spread_pct,n_features,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,test_start_year,test_end_year,n_test_periods,avg_stopped_out,avg_stopped_pct
LightGBM,Fixed 100/100,1000000,100.0,100.0,-9.759368470635831,-0.8521021862936906,-0.8132807058863193,9.435656173678678,-0.08619227862022082,-0.06437640512170138,-33.90182914578709,50.0,6,12,-97593.68470635831,-8132.807058863193,-2.7727018013981564,1.1461403896255178,-3.918842191023674,20174,,,,,,2013,2024,12,,
LightGBM,Decile 10%/10%,1000000,281.1666666666667,281.1666666666667,7.463598810280697,0.6016526065557359,0.6219665675233912,5.837706390523247,0.10654296840503534,0.11631484865394197,-9.79677654893148,66.66666666666666,8,12,74635.98810280696,6219.665675233914,4.374313744217078,-3.130380609170295,7.504694353387372,20174,,,,,,2013,2024,12,,
LightGBM,Hybrid 10%/100,1000000,281.1666666666667,100.0,40.372537265619144,2.8663932103570877,3.3643781054682624,13.386127809868222,0.2513331826241828,0.050029624228434086,-22.32875537655347,50.0,6,12,403725.3726561914,33643.781054682615,4.374313744217078,1.1461403896255178,3.228173354591558,20174,,,,,,2013,2024,12,,
LightGBM,Hybrid 10%/100 (50% L/S),1000000,281.1666666666667,100.0,33.12272480305556,2.4128258932250013,2.7602270669212974,7.080150634207868,0.38985428552680973,0.050029624228434086,-11.947780509391276,75.0,9,12,331227.24803055567,27602.270669212972,4.374313744217078,1.1461403896255178,3.228173354591558,20174,,,,,,2013,2024,12,,
LightGBM,Hybrid Stop Loss,1000000,281.1666666666667,100.0,166.3112817217374,8.504844874880458,13.859273476811454,8.013081738214916,1.7295809439601324,-0.2395676555256966,-1.2695170542595675,91.66666666666666,11,12,1663112.8172173742,138592.73476811452,8.463284351897972,19.255262601724933,-10.79197824982696,20174,,,,,,2013,2024,12,67.16666666666667,17.621337997376475
