year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2013.0,0.28439849732644923,-0.29570489328344424,0.5801033906098935,100,100,500000.0,500000.0,5000.0,5000.0,142199.2486632246,-147852.4466417221,-5653.197978497512,-0.005653197978497512
2014.0,-0.04720714138931099,-0.022031455137537913,-0.025175686251773074,100,100,500000.0,500000.0,5000.0,5000.0,-23603.570694655493,-11015.727568768956,-34619.29826342445,-0.03461929826342445
2015.0,-0.041404319780462086,0.1996842093169812,-0.24108852909744327,100,100,500000.0,500000.0,5000.0,5000.0,-20702.159890231043,99842.1046584906,79139.94476825956,0.07913994476825956
2016.0,0.23863981615538285,-0.2804007765908232,0.5190405927462061,100,100,500000.0,500000.0,5000.0,5000.0,119319.90807769142,-140200.3882954116,-20880.48021772018,-0.02088048021772018
2017.0,0.013184035121863707,-0.1683114345875018,0.1814954697093655,100,100,500000.0,500000.0,5000.0,5000.0,6592.017560931853,-84155.7172937509,-77563.69973281905,-0.07756369973281904
2018.0,-0.2254688494694063,0.09922612371917557,-0.32469497318858187,100,100,500000.0,500000.0,5000.0,5000.0,-112734.42473470315,49613.06185958778,-63121.36287511537,-0.06312136287511537
2019.0,0.14422112181903,0.07949933774736515,0.06472178407166485,100,100,500000.0,500000.0,5000.0,5000.0,72110.560909515,39749.668873682574,111860.22978319757,0.11186022978319757
2020.0,0.9116769567981852,-0.4929390758725487,1.404616032670734,100,100,500000.0,500000.0,5000.0,5000.0,455838.47839909256,-246469.53793627434,209368.94046281822,0.20936894046281823
2021.0,-0.18705276802674445,0.4251936684110034,-0.6122464364377479,100,100,500000.0,500000.0,5000.0,5000.0,-93526.38401337223,212596.8342055017,119070.45019212949,0.11907045019212949
2022.0,-0.05564451643723995,0.006265494055710521,-0.061910010492950474,100,100,500000.0,500000.0,5000.0,5000.0,-27822.258218619976,3132.7470278552605,-24689.511190764715,-0.024689511190764714
2023.0,0.1268702454000194,0.024683019307566917,0.10218722609245248,100,100,500000.0,500000.0,5000.0,5000.0,63435.1227000097,12341.509653783458,75776.63235379316,0.07577663235379316
2024.0,0.06792024713279121,-0.01617506281538629,0.0840953099481775,100,100,500000.0,500000.0,5000.0,5000.0,33960.1235663956,-8087.531407693145,25872.592158702457,0.025872592158702457
