year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2006.0,0.1544018258847673,-0.16387582125812533,0.31827764714289264,349,349,500000.0,500000.0,1432.6647564469913,1432.6647564469913,77200.91294238366,-81937.91062906267,-4736.997686679009,-0.004736997686679009
2007.0,-0.22365378932835694,0.23035427677847406,-0.454008066106831,343,343,500000.0,500000.0,1457.725947521866,1457.725947521866,-111826.89466417847,115177.13838923704,3350.2437250585645,0.0033502437250585645
2008.0,-0.2591643605119068,0.29344360514006396,-0.5526079656519707,324,324,500000.0,500000.0,1543.20987654321,1543.20987654321,-129582.18025595338,146721.80257003198,17139.622314078602,0.017139622314078604
2009.0,0.2769737171243306,-0.30831723581755166,0.5852909529418823,293,293,500000.0,500000.0,1706.4846416382252,1706.4846416382252,138486.85856216532,-154158.61790877584,-15671.759346610517,-0.01567175934661052
2010.0,0.41487870948088845,-0.3939454038917679,0.8088241133726564,296,296,500000.0,500000.0,1689.1891891891892,1689.1891891891892,207439.35474044422,-196972.70194588395,10466.652794560272,0.010466652794560272
2011.0,-0.06074993470786993,0.04250542667447502,-0.10325536138234495,289,289,500000.0,500000.0,1730.1038062283737,1730.1038062283737,-30374.967353934964,21252.71333723751,-9122.254016697454,-0.009122254016697454
2012.0,0.24679545211663403,-0.12336789194763063,0.37016334406426465,275,275,500000.0,500000.0,1818.1818181818182,1818.1818181818182,123397.72605831701,-61683.94597381532,61713.7800845017,0.0617137800845017
2013.0,0.3038330420536884,-0.3282951499868558,0.6321281920405442,272,272,500000.0,500000.0,1838.235294117647,1838.235294117647,151916.5210268442,-164147.5749934279,-12231.053966583713,-0.012231053966583713
2014.0,-0.018143348989494327,-0.10420400186744956,0.08606065287795524,280,280,500000.0,500000.0,1785.7142857142858,1785.7142857142858,-9071.674494747163,-52102.00093372478,-61173.67542847195,-0.06117367542847195
2015.0,-0.08083120173930655,0.09687558263607492,-0.17770678437538145,283,283,500000.0,500000.0,1766.7844522968198,1766.7844522968198,-40415.60086965327,48437.79131803746,8022.190448384186,0.008022190448384186
2016.0,0.28750408161455815,-0.26696349764886323,0.5544675792634214,277,277,500000.0,500000.0,1805.0541516245487,1805.0541516245487,143752.0408072791,-133481.74882443162,10270.29198284747,0.01027029198284747
2017.0,0.12045049008486107,-0.18759449482073978,0.30804498490560084,273,273,500000.0,500000.0,1831.5018315018315,1831.5018315018315,60225.245042430535,-93797.24741036989,-33572.002367939356,-0.033572002367939356
2018.0,-0.1850672309170456,0.09593203411277315,-0.28099926502981876,273,273,500000.0,500000.0,1831.5018315018315,1831.5018315018315,-92533.6154585228,47966.017056386576,-44567.59840213623,-0.044567598402136234
2019.0,0.06945282775404434,0.03557630937722037,0.03387651837682396,271,271,500000.0,500000.0,1845.018450184502,1845.018450184502,34726.41387702217,17788.154688610186,52514.568565632355,0.05251456856563236
2020.0,0.78201827061788,-0.6429739118141782,1.4249921824320582,271,271,500000.0,500000.0,1845.018450184502,1845.018450184502,391009.13530893996,-321486.9559070891,69522.17940185085,0.06952217940185085
2021.0,-0.14327561957878715,0.3960683426463082,-0.5393439622250953,291,291,500000.0,500000.0,1718.213058419244,1718.213058419244,-71637.80978939358,198034.1713231541,126396.36153376052,0.12639636153376052
2022.0,0.01888580669095915,-0.07360860223185337,0.09249440892281252,297,297,500000.0,500000.0,1683.5016835016836,1683.5016835016836,9442.903345479575,-36804.30111592668,-27361.397770447107,-0.027361397770447108
2023.0,-0.049888223548764876,0.0787637026817582,-0.12865192623052307,298,298,500000.0,500000.0,1677.8523489932886,1677.8523489932886,-24944.11177438244,39381.8513408791,14437.739566496657,0.014437739566496657
2024.0,0.05716840146278922,-0.031283706722620326,0.08845210818540955,288,288,500000.0,500000.0,1736.111111111111,1736.111111111111,28584.20073139461,-15641.853361310163,12942.347370084446,0.012942347370084446
