year,long_return,short_return,spread,n_long,n_short,long_capital,short_capital,position_size_long,position_size_short,dollar_pnl_long,dollar_pnl_short,total_dollar_pnl,portfolio_return
2006.0,0.15026020662476244,-0.11837113758700352,0.26863134421176593,100,100,500000.0,500000.0,5000.0,5000.0,75130.10331238122,-59185.568793501756,15944.534518879467,0.015944534518879467
2007.0,-0.21894682124385667,0.1622932780472679,-0.38124009929112457,100,100,500000.0,500000.0,5000.0,5000.0,-109473.41062192834,81146.63902363395,-28326.771598294392,-0.02832677159829439
2008.0,-0.24051957187778117,0.24783691125722002,-0.4883564831350012,100,100,500000.0,500000.0,5000.0,5000.0,-120259.78593889058,123918.45562861001,3658.6696897194342,0.003658669689719434
2009.0,0.20440386832545204,-0.277378900242863,0.48178276856831503,100,100,500000.0,500000.0,5000.0,5000.0,102201.93416272601,-138689.4501214315,-36487.51595870548,-0.03648751595870548
2010.0,0.34734850942050416,-0.4408685453446111,0.7882170547651153,100,100,500000.0,500000.0,5000.0,5000.0,173674.25471025208,-220434.27267230555,-46760.01796205348,-0.04676001796205348
2011.0,-0.06410520716172871,0.05760839254261033,-0.12171359970433904,100,100,500000.0,500000.0,5000.0,5000.0,-32052.603580864357,28804.196271305165,-3248.407309559192,-0.003248407309559192
2012.0,0.2002341864337858,-0.09452585049967595,0.29476003693346176,100,100,500000.0,500000.0,5000.0,5000.0,100117.0932168929,-47262.92524983797,52854.16796705493,0.05285416796705493
2013.0,0.28439849732644923,-0.29570489328344424,0.5801033906098935,100,100,500000.0,500000.0,5000.0,5000.0,142199.2486632246,-147852.4466417221,-5653.197978497512,-0.005653197978497512
2014.0,-0.04720714138931099,-0.022031455137537907,-0.02517568625177308,100,100,500000.0,500000.0,5000.0,5000.0,-23603.570694655493,-11015.727568768953,-34619.29826342445,-0.03461929826342445
2015.0,-0.041404319780462086,0.1996842093169812,-0.24108852909744327,100,100,500000.0,500000.0,5000.0,5000.0,-20702.159890231043,99842.1046584906,79139.94476825956,0.07913994476825956
2016.0,0.23863981615538282,-0.2804007765908232,0.5190405927462061,100,100,500000.0,500000.0,5000.0,5000.0,119319.9080776914,-140200.3882954116,-20880.480217720193,-0.020880480217720192
2017.0,0.013184035121863715,-0.1683114345875018,0.18149546970936553,100,100,500000.0,500000.0,5000.0,5000.0,6592.017560931858,-84155.7172937509,-77563.69973281905,-0.07756369973281904
2018.0,-0.2254688494694063,0.09922612371917557,-0.32469497318858187,100,100,500000.0,500000.0,5000.0,5000.0,-112734.42473470315,49613.06185958778,-63121.36287511537,-0.06312136287511537
2019.0,0.14422112181903002,0.07949933774736515,0.06472178407166487,100,100,500000.0,500000.0,5000.0,5000.0,72110.56090951501,39749.668873682574,111860.22978319759,0.11186022978319758
2020.0,0.9116769567981852,-0.4929390758725487,1.404616032670734,100,100,500000.0,500000.0,5000.0,5000.0,455838.47839909256,-246469.53793627434,209368.94046281822,0.20936894046281823
2021.0,-0.18705276802674445,0.4251936684110034,-0.6122464364377479,100,100,500000.0,500000.0,5000.0,5000.0,-93526.38401337223,212596.8342055017,119070.45019212949,0.11907045019212949
2022.0,-0.05564451643723995,0.006265494055710495,-0.061910010492950446,100,100,500000.0,500000.0,5000.0,5000.0,-27822.258218619976,3132.747027855248,-24689.51119076473,-0.02468951119076473
2023.0,0.1268702454000194,0.02468301930756691,0.10218722609245248,100,100,500000.0,500000.0,5000.0,5000.0,63435.1227000097,12341.509653783454,75776.63235379316,0.07577663235379316
2024.0,0.06792024713279121,-0.0161750628153863,0.08409530994817752,100,100,500000.0,500000.0,5000.0,5000.0,33960.1235663956,-8087.53140769315,25872.592158702453,0.025872592158702454
