year,long_return,short_return,spread,n_long,n_short
2006.0,0.17596780725620956,0.09887187746535961,0.07709592979084995,100,100
2007.0,-0.3302689449339207,0.4267598736615826,-0.7570288185955033,100,100
2008.0,-0.6228863618859442,0.35131079314673463,-0.9741971550326788,100,100
2009.0,0.27795921244858934,-0.23061311353953898,0.5085723259881283,100,100
2010.0,0.338009990319198,-0.2981087372334368,0.6361187275526348,100,100
2011.0,-0.07179474378621203,0.13725134060396435,-0.20904608439017638,100,100
2012.0,0.47849777676150784,-0.09993281550318718,0.5784305922646951,100,100
2013.0,0.2946560439039951,-0.39702723101389625,0.6916832749178914,100,100
2014.0,-0.23058417583877655,-0.2745267191534778,0.043942543314701266,100,100
2015.0,-0.21737560625830138,0.3296486325799223,-0.5470242388382236,100,100
2016.0,0.07651050187145637,-0.12493611863712242,0.2014466205085788,100,100
2017.0,0.19202092750988015,-0.2818345219440609,0.47385544945394104,100,100
2018.0,-0.1528268371302487,0.2884013523627978,-0.4412281894930465,100,100
2019.0,-0.1191950473213444,0.04720190611366018,-0.16639695343500457,100,100
2020.0,0.7314632470881817,-0.6812972078770669,1.4127604549652486,100,100
2021.0,-0.5467014391029879,0.3890565095869784,-0.9357579486899663,100,100
2022.0,-0.0635330686927084,0.05468533782982697,-0.11821840652253537,100,100
2023.0,0.04904181252949267,0.27777303518470486,-0.2287312226552122,100,100
2024.0,-0.004167376727735394,0.2912299508582906,-0.295397327586026,100,100
